BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
757,1,0.2,0.2,0.2,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,2,0.6,0.2,0.2,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,3,0.9,0.2,0.2,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,4,0.2,0.6,0.2,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,5,0.6,0.6,0.2,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,6,0.9,0.6,0.2,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,7,0.2,0.9,0.2,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,8,0.6,0.9,0.2,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,9,0.9,0.9,0.2,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,10,0.2,0.2,0.6,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,11,0.6,0.2,0.6,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,12,0.9,0.2,0.6,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,13,0.2,0.6,0.6,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,14,0.6,0.6,0.6,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,15,0.9,0.6,0.6,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,16,0.2,0.9,0.6,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,17,0.6,0.9,0.6,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,18,0.9,0.9,0.6,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,19,0.2,0.2,0.9,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,20,0.6,0.2,0.9,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
757,21,0.9,0.2,0.9,0.6,1.2,0.9,1.8,1.8,0.5,1.5,0.3
