BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
1487,1,0.2,0.9,0.2,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,2,0.6,0.9,0.2,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,3,0.9,0.9,0.2,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,4,0.2,0.2,0.6,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,5,0.6,0.2,0.6,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,6,0.9,0.2,0.6,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,7,0.2,0.6,0.6,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,8,0.6,0.6,0.6,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,9,0.9,0.6,0.6,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,10,0.2,0.9,0.6,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,11,0.6,0.9,0.6,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,12,0.9,0.9,0.6,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,13,0.2,0.2,0.9,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,14,0.6,0.2,0.9,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,15,0.9,0.2,0.9,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,16,0.2,0.6,0.9,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,17,0.6,0.6,0.9,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,18,0.9,0.6,0.9,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,19,0.2,0.9,0.9,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,20,0.6,0.9,0.9,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,21,0.9,0.9,0.9,1.2,1.2,0.6,0.6,1.8,1.0,1.0,0.5
1487,22,0.2,0.2,0.2,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,23,0.6,0.2,0.2,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,24,0.9,0.2,0.2,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,25,0.2,0.6,0.2,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,26,0.6,0.6,0.2,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,27,0.9,0.6,0.2,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,28,0.2,0.9,0.2,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,29,0.6,0.9,0.2,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,30,0.9,0.9,0.2,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,31,0.2,0.2,0.6,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,32,0.6,0.2,0.6,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,33,0.9,0.2,0.6,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,34,0.2,0.6,0.6,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,35,0.6,0.6,0.6,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,36,0.9,0.6,0.6,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,37,0.2,0.9,0.6,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,38,0.6,0.9,0.6,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,39,0.9,0.9,0.6,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,40,0.2,0.2,0.9,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,41,0.6,0.2,0.9,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,42,0.9,0.2,0.9,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,43,0.2,0.6,0.9,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,44,0.6,0.6,0.9,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,45,0.9,0.6,0.9,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,46,0.2,0.9,0.9,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,47,0.6,0.9,0.9,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,48,0.9,0.9,0.9,0.6,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,49,0.2,0.2,0.2,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,50,0.6,0.2,0.2,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,51,0.9,0.2,0.2,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,52,0.2,0.6,0.2,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,53,0.6,0.6,0.2,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,54,0.9,0.6,0.2,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,55,0.2,0.9,0.2,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,56,0.6,0.9,0.2,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,57,0.9,0.9,0.2,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,58,0.2,0.2,0.6,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,59,0.6,0.2,0.6,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
1487,60,0.9,0.2,0.6,0.9,0.6,0.9,0.6,1.8,1.0,1.0,0.5
