BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
245,1,0.2,0.9,0.6,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,2,0.6,0.9,0.6,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,3,0.9,0.9,0.6,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,4,0.2,0.2,0.9,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,5,0.6,0.2,0.9,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,6,0.9,0.2,0.9,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,7,0.2,0.6,0.9,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,8,0.6,0.6,0.9,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,9,0.9,0.6,0.9,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,10,0.2,0.9,0.9,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,11,0.6,0.9,0.9,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,12,0.9,0.9,0.9,1.2,0.9,0.9,0.6,0.6,1.0,1.5,0.5
245,13,0.2,0.2,0.2,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,14,0.6,0.2,0.2,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,15,0.9,0.2,0.2,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,16,0.2,0.6,0.2,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,17,0.6,0.6,0.2,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,18,0.9,0.6,0.2,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,19,0.2,0.9,0.2,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,20,0.6,0.9,0.2,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,21,0.9,0.9,0.2,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,22,0.2,0.2,0.6,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,23,0.6,0.2,0.6,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,24,0.9,0.2,0.6,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,25,0.2,0.6,0.6,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,26,0.6,0.6,0.6,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,27,0.9,0.6,0.6,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,28,0.2,0.9,0.6,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,29,0.6,0.9,0.6,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,30,0.9,0.9,0.6,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,31,0.2,0.2,0.9,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,32,0.6,0.2,0.9,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,33,0.9,0.2,0.9,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,34,0.2,0.6,0.9,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,35,0.6,0.6,0.9,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,36,0.9,0.6,0.9,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,37,0.2,0.9,0.9,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,38,0.6,0.9,0.9,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
245,39,0.9,0.9,0.9,0.6,1.2,0.9,0.6,0.6,1.0,1.5,0.5
