BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
1242,1,0.2,0.6,0.2,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,2,0.6,0.6,0.2,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,3,0.9,0.6,0.2,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,4,0.2,0.9,0.2,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,5,0.6,0.9,0.2,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,6,0.9,0.9,0.2,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,7,0.2,0.2,0.6,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,8,0.6,0.2,0.6,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,9,0.9,0.2,0.6,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,10,0.2,0.6,0.6,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,11,0.6,0.6,0.6,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,12,0.9,0.6,0.6,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,13,0.2,0.9,0.6,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,14,0.6,0.9,0.6,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,15,0.9,0.9,0.6,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,16,0.2,0.2,0.9,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,17,0.6,0.2,0.9,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,18,0.9,0.2,0.9,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,19,0.2,0.6,0.9,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,20,0.6,0.6,0.9,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,21,0.9,0.6,0.9,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,22,0.2,0.9,0.9,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,23,0.6,0.9,0.9,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,24,0.9,0.9,0.9,0.9,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,25,0.2,0.2,0.2,1.2,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,26,0.6,0.2,0.2,1.2,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,27,0.9,0.2,0.2,1.2,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,28,0.2,0.6,0.2,1.2,0.6,0.9,1.4,1.4,1.0,1.5,0.8
1242,29,0.6,0.6,0.2,1.2,0.6,0.9,1.4,1.4,1.0,1.5,0.8
