BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
989,1,0.2,0.9,0.9,1.2,0.9,0.6,1.4,0.6,1.5,1.0,0.8
989,2,0.6,0.9,0.9,1.2,0.9,0.6,1.4,0.6,1.5,1.0,0.8
989,3,0.9,0.9,0.9,1.2,0.9,0.6,1.4,0.6,1.5,1.0,0.8
989,4,0.2,0.2,0.2,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,5,0.6,0.2,0.2,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,6,0.9,0.2,0.2,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,7,0.2,0.6,0.2,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,8,0.6,0.6,0.2,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,9,0.9,0.6,0.2,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,10,0.2,0.9,0.2,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,11,0.6,0.9,0.2,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,12,0.9,0.9,0.2,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,13,0.2,0.2,0.6,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,14,0.6,0.2,0.6,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,15,0.9,0.2,0.6,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,16,0.2,0.6,0.6,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,17,0.6,0.6,0.6,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,18,0.9,0.6,0.6,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,19,0.2,0.9,0.6,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,20,0.6,0.9,0.6,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,21,0.9,0.9,0.6,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,22,0.2,0.2,0.9,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,23,0.6,0.2,0.9,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,24,0.9,0.2,0.9,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
989,25,0.2,0.6,0.9,0.6,1.2,0.6,1.4,0.6,1.5,1.0,0.8
