BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
32,1,0.2,0.9,0.2,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,2,0.6,0.9,0.2,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,3,0.9,0.9,0.2,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,4,0.2,0.2,0.6,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,5,0.6,0.2,0.6,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,6,0.9,0.2,0.6,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,7,0.2,0.6,0.6,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,8,0.6,0.6,0.6,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,9,0.9,0.6,0.6,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,10,0.2,0.9,0.6,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,11,0.6,0.9,0.6,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,12,0.9,0.9,0.6,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,13,0.2,0.2,0.9,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,14,0.6,0.2,0.9,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,15,0.9,0.2,0.9,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,16,0.2,0.6,0.9,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,17,0.6,0.6,0.9,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,18,0.9,0.6,0.9,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,19,0.2,0.9,0.9,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,20,0.6,0.9,0.9,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,21,0.9,0.9,0.9,0.6,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,22,0.2,0.2,0.2,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,23,0.6,0.2,0.2,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,24,0.9,0.2,0.2,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,25,0.2,0.6,0.2,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,26,0.6,0.6,0.2,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,27,0.9,0.6,0.2,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,28,0.2,0.9,0.2,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,29,0.6,0.9,0.2,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,30,0.9,0.9,0.2,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,31,0.2,0.2,0.6,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,32,0.6,0.2,0.6,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,33,0.9,0.2,0.6,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,34,0.2,0.6,0.6,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,35,0.6,0.6,0.6,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,36,0.9,0.6,0.6,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,37,0.2,0.9,0.6,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,38,0.6,0.9,0.6,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,39,0.9,0.9,0.6,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,40,0.2,0.2,0.9,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,41,0.6,0.2,0.9,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,42,0.9,0.2,0.9,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,43,0.2,0.6,0.9,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,44,0.6,0.6,0.9,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,45,0.9,0.6,0.9,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,46,0.2,0.9,0.9,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
32,47,0.6,0.9,0.9,0.9,0.6,0.6,1.4,0.6,1.5,1.0,0.5
