BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
128,1,0.2,0.9,0.6,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,2,0.6,0.9,0.6,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,3,0.9,0.9,0.6,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,4,0.2,0.2,0.9,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,5,0.6,0.2,0.9,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,6,0.9,0.2,0.9,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,7,0.2,0.6,0.9,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,8,0.6,0.6,0.9,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,9,0.9,0.6,0.9,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,10,0.2,0.9,0.9,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,11,0.6,0.9,0.9,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,12,0.9,0.9,0.9,0.6,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,13,0.2,0.2,0.2,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,14,0.6,0.2,0.2,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,15,0.9,0.2,0.2,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,16,0.2,0.6,0.2,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,17,0.6,0.6,0.2,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,18,0.9,0.6,0.2,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,19,0.2,0.9,0.2,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,20,0.6,0.9,0.2,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,21,0.9,0.9,0.2,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,22,0.2,0.2,0.6,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,23,0.6,0.2,0.6,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,24,0.9,0.2,0.6,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,25,0.2,0.6,0.6,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,26,0.6,0.6,0.6,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,27,0.9,0.6,0.6,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,28,0.2,0.9,0.6,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,29,0.6,0.9,0.6,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,30,0.9,0.9,0.6,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,31,0.2,0.2,0.9,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
128,32,0.6,0.2,0.9,0.9,1.2,1.2,1.8,1.8,1.5,1.0,0.5
