BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
1386,1,0.2,0.6,0.2,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,2,0.6,0.6,0.2,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,3,0.9,0.6,0.2,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,4,0.2,0.9,0.2,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,5,0.6,0.9,0.2,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,6,0.9,0.9,0.2,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,7,0.2,0.2,0.6,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,8,0.6,0.2,0.6,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,9,0.9,0.2,0.6,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,10,0.2,0.6,0.6,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,11,0.6,0.6,0.6,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,12,0.9,0.6,0.6,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,13,0.2,0.9,0.6,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,14,0.6,0.9,0.6,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,15,0.9,0.9,0.6,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,16,0.2,0.2,0.9,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,17,0.6,0.2,0.9,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,18,0.9,0.2,0.9,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,19,0.2,0.6,0.9,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,20,0.6,0.6,0.9,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,21,0.9,0.6,0.9,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,22,0.2,0.9,0.9,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,23,0.6,0.9,0.9,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,24,0.9,0.9,0.9,0.6,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,25,0.2,0.2,0.2,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,26,0.6,0.2,0.2,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,27,0.9,0.2,0.2,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,28,0.2,0.6,0.2,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,29,0.6,0.6,0.2,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,30,0.9,0.6,0.2,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,31,0.2,0.9,0.2,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,32,0.6,0.9,0.2,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,33,0.9,0.9,0.2,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,34,0.2,0.2,0.6,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,35,0.6,0.2,0.6,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,36,0.9,0.2,0.6,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,37,0.2,0.6,0.6,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,38,0.6,0.6,0.6,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,39,0.9,0.6,0.6,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,40,0.2,0.9,0.6,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,41,0.6,0.9,0.6,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,42,0.9,0.9,0.6,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,43,0.2,0.2,0.9,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,44,0.6,0.2,0.9,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,45,0.9,0.2,0.9,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,46,0.2,0.6,0.9,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,47,0.6,0.6,0.9,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,48,0.9,0.6,0.9,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,49,0.2,0.9,0.9,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,50,0.6,0.9,0.9,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,51,0.9,0.9,0.9,0.9,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,52,0.2,0.2,0.2,1.2,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,53,0.6,0.2,0.2,1.2,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,54,0.9,0.2,0.2,1.2,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,55,0.2,0.6,0.2,1.2,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,56,0.6,0.6,0.2,1.2,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,57,0.9,0.6,0.2,1.2,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,58,0.2,0.9,0.2,1.2,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,59,0.6,0.9,0.2,1.2,0.6,0.9,1.4,1.8,1.5,1.5,0.8
1386,60,0.9,0.9,0.2,1.2,0.6,0.9,1.4,1.8,1.5,1.5,0.8
