BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
35,1,0.2,0.9,0.6,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,2,0.6,0.9,0.6,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,3,0.9,0.9,0.6,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,4,0.2,0.2,0.9,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,5,0.6,0.2,0.9,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,6,0.9,0.2,0.9,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,7,0.2,0.6,0.9,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,8,0.6,0.6,0.9,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,9,0.9,0.6,0.9,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,10,0.2,0.9,0.9,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,11,0.6,0.9,0.9,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,12,0.9,0.9,0.9,0.6,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,13,0.2,0.2,0.2,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,14,0.6,0.2,0.2,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,15,0.9,0.2,0.2,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,16,0.2,0.6,0.2,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,17,0.6,0.6,0.2,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,18,0.9,0.6,0.2,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,19,0.2,0.9,0.2,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,20,0.6,0.9,0.2,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,21,0.9,0.9,0.2,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,22,0.2,0.2,0.6,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
35,23,0.6,0.2,0.6,0.9,0.9,1.2,1.8,0.6,0.5,0.5,0.3
