BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
1180,1,0.2,0.2,0.2,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,2,0.6,0.2,0.2,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,3,0.9,0.2,0.2,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,4,0.2,0.6,0.2,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,5,0.6,0.6,0.2,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,6,0.9,0.6,0.2,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,7,0.2,0.9,0.2,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,8,0.6,0.9,0.2,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,9,0.9,0.9,0.2,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,10,0.2,0.2,0.6,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,11,0.6,0.2,0.6,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,12,0.9,0.2,0.6,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,13,0.2,0.6,0.6,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,14,0.6,0.6,0.6,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,15,0.9,0.6,0.6,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,16,0.2,0.9,0.6,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,17,0.6,0.9,0.6,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,18,0.9,0.9,0.6,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,19,0.2,0.2,0.9,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,20,0.6,0.2,0.9,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,21,0.9,0.2,0.9,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,22,0.2,0.6,0.9,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,23,0.6,0.6,0.9,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,24,0.9,0.6,0.9,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,25,0.2,0.9,0.9,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,26,0.6,0.9,0.9,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,27,0.9,0.9,0.9,0.9,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,28,0.2,0.2,0.2,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,29,0.6,0.2,0.2,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,30,0.9,0.2,0.2,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,31,0.2,0.6,0.2,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,32,0.6,0.6,0.2,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,33,0.9,0.6,0.2,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,34,0.2,0.9,0.2,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,35,0.6,0.9,0.2,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,36,0.9,0.9,0.2,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,37,0.2,0.2,0.6,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,38,0.6,0.2,0.6,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,39,0.9,0.2,0.6,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,40,0.2,0.6,0.6,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,41,0.6,0.6,0.6,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,42,0.9,0.6,0.6,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,43,0.2,0.9,0.6,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,44,0.6,0.9,0.6,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,45,0.9,0.9,0.6,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,46,0.2,0.2,0.9,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,47,0.6,0.2,0.9,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,48,0.9,0.2,0.9,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,49,0.2,0.6,0.9,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,50,0.6,0.6,0.9,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,51,0.9,0.6,0.9,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,52,0.2,0.9,0.9,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,53,0.6,0.9,0.9,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,54,0.9,0.9,0.9,1.2,0.6,1.2,1.4,1.8,1.0,0.5,0.5
1180,55,0.2,0.2,0.2,0.6,0.9,1.2,1.4,1.8,1.0,0.5,0.5
1180,56,0.6,0.2,0.2,0.6,0.9,1.2,1.4,1.8,1.0,0.5,0.5
1180,57,0.9,0.2,0.2,0.6,0.9,1.2,1.4,1.8,1.0,0.5,0.5
1180,58,0.2,0.6,0.2,0.6,0.9,1.2,1.4,1.8,1.0,0.5,0.5
1180,59,0.6,0.6,0.2,0.6,0.9,1.2,1.4,1.8,1.0,0.5,0.5
1180,60,0.9,0.6,0.2,0.6,0.9,1.2,1.4,1.8,1.0,0.5,0.5
