BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
1456,1,0.2,0.2,0.6,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,2,0.6,0.2,0.6,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,3,0.9,0.2,0.6,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,4,0.2,0.6,0.6,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,5,0.6,0.6,0.6,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,6,0.9,0.6,0.6,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,7,0.2,0.9,0.6,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,8,0.6,0.9,0.6,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,9,0.9,0.9,0.6,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,10,0.2,0.2,0.9,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,11,0.6,0.2,0.9,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,12,0.9,0.2,0.9,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,13,0.2,0.6,0.9,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,14,0.6,0.6,0.9,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,15,0.9,0.6,0.9,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,16,0.2,0.9,0.9,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,17,0.6,0.9,0.9,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,18,0.9,0.9,0.9,1.2,0.6,1.2,0.6,1.4,1.0,1.0,0.5
1456,19,0.2,0.2,0.2,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,20,0.6,0.2,0.2,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,21,0.9,0.2,0.2,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,22,0.2,0.6,0.2,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,23,0.6,0.6,0.2,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,24,0.9,0.6,0.2,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,25,0.2,0.9,0.2,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,26,0.6,0.9,0.2,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,27,0.9,0.9,0.2,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,28,0.2,0.2,0.6,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,29,0.6,0.2,0.6,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,30,0.9,0.2,0.6,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,31,0.2,0.6,0.6,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,32,0.6,0.6,0.6,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,33,0.9,0.6,0.6,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,34,0.2,0.9,0.6,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,35,0.6,0.9,0.6,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,36,0.9,0.9,0.6,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,37,0.2,0.2,0.9,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,38,0.6,0.2,0.9,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,39,0.9,0.2,0.9,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,40,0.2,0.6,0.9,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,41,0.6,0.6,0.9,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,42,0.9,0.6,0.9,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,43,0.2,0.9,0.9,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,44,0.6,0.9,0.9,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,45,0.9,0.9,0.9,0.6,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,46,0.2,0.2,0.2,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,47,0.6,0.2,0.2,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,48,0.9,0.2,0.2,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,49,0.2,0.6,0.2,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,50,0.6,0.6,0.2,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,51,0.9,0.6,0.2,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,52,0.2,0.9,0.2,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,53,0.6,0.9,0.2,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,54,0.9,0.9,0.2,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,55,0.2,0.2,0.6,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,56,0.6,0.2,0.6,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,57,0.9,0.2,0.6,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,58,0.2,0.6,0.6,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,59,0.6,0.6,0.6,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
1456,60,0.9,0.6,0.6,0.9,0.9,1.2,0.6,1.4,1.0,1.0,0.5
