BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
1133,1,0.2,0.9,0.6,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,2,0.6,0.9,0.6,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,3,0.9,0.9,0.6,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,4,0.2,0.2,0.9,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,5,0.6,0.2,0.9,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,6,0.9,0.2,0.9,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,7,0.2,0.6,0.9,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,8,0.6,0.6,0.9,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,9,0.9,0.6,0.9,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,10,0.2,0.9,0.9,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,11,0.6,0.9,0.9,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,12,0.9,0.9,0.9,0.9,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,13,0.2,0.2,0.2,1.2,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,14,0.6,0.2,0.2,1.2,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,15,0.9,0.2,0.2,1.2,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,16,0.2,0.6,0.2,1.2,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,17,0.6,0.6,0.2,1.2,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,18,0.9,0.6,0.2,1.2,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,19,0.2,0.9,0.2,1.2,0.6,1.2,0.6,1.4,1.0,0.5,0.5
1133,20,0.6,0.9,0.2,1.2,0.6,1.2,0.6,1.4,1.0,0.5,0.5
